x, y, z, e_kjmol, dipole(x), dipole(y), dipole(z)
0.00000000e-00, 0.00000000e-00, 0.00000000e-00, 0.0, 0.12370808792437853, -9.11547028126564, 3.240660608849575
0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.0295934430359921e-05, 0.1237080967320482, -9.11547024408266, 3.240660577183186
-2.88831444e-03, 8.88931780e-03, -2.68014657e-03, -119.82717942639164, 2.71492536575471, -13.72741364926992, 4.444924757838349
1.30082062e-03, 9.25581963e-03, -2.68014657e-03, -119.0845432752007, 0.024445124040699356, -13.617273518191789, 4.291412610850483
5.72325325e-19, 9.34678187e-03, -2.68014657e-03, -120.97209558934611, 0.8714071660435171, -13.749937113069512, 4.342912608800166
-1.30082062e-03, 9.25581963e-03, -2.68014657e-03, -121.41086798798017, 1.7079927313546162, -13.795171513086997, 4.390977489409664
-2.57632224e-03, 8.98470339e-03, -2.68014657e-03, -120.33760004714497, 2.5183078114031376, -13.751975452661679, 4.434750057085046
-3.80167868e-03, 8.53871012e-03, -2.68014657e-03, -117.70598115671964, 3.286601354425269, -13.621075623170658, 4.473397178430815
-4.95303977e-03, 7.92652057e-03, -2.68014657e-03, -113.49237899936588, 3.9982824734621496, -13.404078237554717, 4.506158118919878
-6.00799558e-03, 7.16005031e-03, -2.68014657e-03, -107.70246870823019, 4.638259758737153, -13.105905868123287, 4.53233740286278
1.01400800e-03, 9.62159742e-03, -9.70653345e-04, -117.20857611488145, 0.16906083740387032, -13.781854360278139, 3.728062557208206
-2.46113899e-04, 9.60637108e-03, -1.48410903e-03, -119.79020856481702, 1.0026706930686224, -13.87004144784277, 3.9508476108473913
-1.46339347e-03, 9.39950130e-03, -2.01329873e-03, -120.80812804435413, 1.7978884152304402, -13.863520352973152, 4.173491488678443
-2.61373997e-03, 9.01252757e-03, -2.54719987e-03, -120.22475636132918, 2.5395131704364533, -13.765578763357981, 4.391585748598335
-3.67593776e-03, 8.46030239e-03, -3.07510683e-03, -118.03327201443972, 3.214090058162667, -13.58162721587644, 4.601125924125114
-4.63195584e-03, 7.76047766e-03, -3.58684938e-03, -114.26289178434058, 3.8107380143900396, -13.31785254582571, 4.798339077197276
-5.46723672e-03, 6.93293687e-03, -4.07298736e-03, -108.98309076238183, 4.319636730029952, -12.98340874499363, 4.9799055689572915
1.26164676e-05, 9.71000744e-03, 5.10992469e-04, -113.60345362551385, 0.7653843824965296, -13.864766072383908, 3.264042703782165
-9.70374569e-04, 9.66386930e-03, -4.62082669e-04, -117.52533507191396, 1.4366465722226254, -13.928397760086092, 3.6324045805010234
-1.87915388e-03, 9.42906301e-03, -1.45157448e-03, -119.68691564137151, 2.0484629306548054, -13.896029621893518, 3.999231871778616
