x, y, z, e_kjmol, dipole(x), dipole(y), dipole(z)
0.00000000e-00, 0.00000000e-00, 0.00000000e-00, 0.0, 1.147189221728165, -4.824275949275298, 1.7059707847177805
0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.3509421705748537e-06, 1.1471892080259356, -4.8242759632310825, 1.705970763329739
-2.88831444e-03, 8.88931780e-03, -2.68014657e-03, -81.1307609524074, 4.066731048325345, -9.765897568729036, 3.0013247745102483
1.30082062e-03, 9.25581963e-03, -2.68014657e-03, -73.1414232564722, 1.3226719863835525, -9.533070155705516, 2.7704712508997624
5.72325325e-19, 9.34678187e-03, -2.68014657e-03, -76.40398369634175, 2.191373486380391, -9.707043917617165, 2.846257958459644
-1.30082062e-03, 9.25581963e-03, -2.68014657e-03, -79.00416191173588, 3.0457470977157377, -9.79093057529315, 2.9184263435713262
-2.57632224e-03, 8.98470339e-03, -2.68014657e-03, -80.81574608440195, 3.868161973193497, -9.782535121312996, 2.98551528167607
-3.80167868e-03, 8.53871012e-03, -2.68014657e-03, -81.71546213475392, 4.64131816945841, -9.68112790862203, 3.046096773006753
-4.95303977e-03, 7.92652057e-03, -2.68014657e-03, -81.59306570552428, 5.348712084250924, -9.48756948429261, 3.09883235197532
-6.00799558e-03, 7.16005031e-03, -2.68014657e-03, -80.36139749536386, 5.975130145216382, -9.204421613625128, 3.1424996282876845
1.01400800e-03, 9.62159742e-03, -9.70653345e-04, -72.78274066328748, 1.4512259835265928, -9.706112122428909, 2.2175286468593627
-2.46113899e-04, 9.60637108e-03, -1.48410903e-03, -76.31712995805339, 2.3122343847159947, -9.83539043443339, 2.4621586398594655
-1.46339347e-03, 9.39950130e-03, -2.01329873e-03, -79.04413835995825, 3.1302297417412444, -9.865106475182758, 2.705745509116575
-2.61373997e-03, 9.01252757e-03, -2.54719987e-03, -80.83988126175643, 3.888342587162273, -9.797546685296695, 2.9433913912105782
-3.67593776e-03, 8.46030239e-03, -3.07510683e-03, -81.60319533377981, 4.571807679633139, -9.636802115833854, 3.1704756974294606
-4.63195584e-03, 7.76047766e-03, -3.58684938e-03, -81.266113257624, 5.168387874964536, -9.38872885737378, 3.3827841483857752
-5.46723672e-03, 6.93293687e-03, -4.07298736e-03, -79.80153970523884, 5.668720506636081, -9.060855548940227, 3.576577789292947
1.26164676e-05, 9.71000744e-03, 5.10992469e-04, -72.42177125244581, 2.0378035878694867, -9.81233515042557, 1.775274812368285
-9.70374569e-04, 9.66386930e-03, -4.62082669e-04, -76.3530439709416, 2.7401979772145886, -9.912113894696024, 2.159272315469586
-1.87915388e-03, 9.42906301e-03, -1.45157448e-03, -79.22089030649818, 3.3778154657805097, -9.909062001369191, 2.5404223000155164
-2.69889855e-03, 9.01794378e-03, -2.43683269e-03, -80.90512329103012, 3.9394049271752074, -9.806529919988838, 2.911132493105789
-3.41617153e-03, 8.44560105e-03, -3.39810416e-03, -81.32521801004555, 4.4151138604318545, -9.609515065333328, 3.2642141775011115
-4.01921907e-03, 7.73020259e-03, -4.31686958e-03, -80.45111258558313, 4.796944016755245, -9.32499844603891, 3.5930637874317153
-4.49843892e-03, 6.89320772e-03, -5.17621982e-03, -78.311294998427, 5.079213579260485, -8.962218256262108, 3.89181143524356
-1.57487416e-03, 9.48322742e-03, 1.46071424e-03, -72.63381839469469, 3.012833969994554, -9.831176566067318, 1.5389911450803442
-2.06544329e-03, 9.49974608e-03, 1.85163149e-04, -76.76072820956159, 3.4145962129024547, -9.923254967448417, 1.9991959194976603
-2.48110400e-03, 9.33703554e-03, -1.09973054e-03, -79.58591650504326, 3.7495024793715444, -9.91522888715562, 2.453938898686674
