x, y, z, e_kjmol, dipole(x), dipole(y), dipole(z)
0.00000000e-00, 0.00000000e-00, 0.00000000e-00, 0.0, 2.1120464105934182, -4.8601615515804, 0.00869939984834799
1.94469038e-03, 0.00000000e+00, 0.00000000e+00, 2.855494706213733, 0.6969128775167791, -4.7176335086144014, 0.020153760868694744
1.77656306e-03, 7.90976837e-04, 0.00000000e+00, -1.314623129642996, 0.8794733339500114, -5.134683925607193, -0.0037603933447736826
1.30125185e-03, 1.44518659e-03, 0.00000000e+00, -5.446197617088558, 1.2699398760218503, -5.5061864044392665, -0.013549036904614342
6.00942377e-04, 1.84951046e-03, 0.00000000e+00, -8.92629126074354, 1.80889077202022, -5.768387061216997, -0.017351976367139553
-2.03275497e-04, 1.93403716e-03, 0.00000000e+00, -11.199298213513316, 2.403367951005117, -5.874204823908298, -0.010707301954292365
-9.72345191e-04, 1.68415127e-03, 0.00000000e+00, -11.814855646621993, 2.933099976687442, -5.805171259682495, 5.9160057854985826e-05
-1.57328757e-03, 1.14306033e-03, 0.00000000e+00, -10.580487672854872, 3.3214723810017963, -5.570922018451153, 0.010251744362140061
-1.90219423e-03, 4.04323865e-04, 0.00000000e+00, -7.626604472191389, 3.4987392203659224, -5.213048799592329, 0.019724579771708578
-1.90219423e-03, -4.04323865e-04, 0.00000000e+00, -3.44730568796615, 3.4364305279333744, -4.7947074703564345, 0.02758740263372302
-1.57328757e-03, -1.14306033e-03, 0.00000000e+00, 1.17558409966108, 3.1495161289517717, -4.387397718492421, 0.030180641259067695
-9.72345191e-04, -1.68415127e-03, 0.00000000e+00, 5.351391101926822, 2.6834357158339146, -4.0640354427293675, 0.031050927404983417
-2.03275497e-04, -1.93403716e-03, 0.00000000e+00, 8.290164402144171, 2.1172749261001442, -3.8796036204722606, 0.02959389260759184
6.00942377e-04, -1.84951046e-03, 0.00000000e+00, 9.481581998338243, 1.5448652060347516, -3.8651934708544378, 0.02698040690299677
1.30125185e-03, -1.44518659e-03, 0.00000000e+00, 8.786027631532477, 1.0654452871405906, -4.0223605698688205, 0.021423642194573943
1.77656306e-03, -7.90976837e-04, 0.00000000e+00, 6.419265119600595, 0.7649400562746147, -4.323446547406286, 0.011552678501142511
1.19727095e-03, 0.00000000e+00, 1.53243693e-03, 1.3727056203034635, 1.2039094736008298, -4.736008002366615, -0.9478812482447613
1.09376144e-03, 7.90976837e-04, 1.39995080e-03, -2.6853258829619335, 1.334827108139663, -5.158916112058612, -0.8795296412527345
8.01130636e-04, 1.44518659e-03, 1.02540045e-03, -6.518686379789756, 1.6326076960030274, -5.551169904163966, -0.5660441301858076
3.69977070e-04, 1.84951046e-03, 4.73549055e-04, -9.453832416695775, 1.974399754039653, -5.790906241456606, -0.2508942364856856
-1.25148892e-04, 1.93403716e-03, -1.60183278e-04, -11.00917433034789, 2.3435906176404275, -5.865669261450334, 0.0785157654646073
-5.98635475e-04, 1.68415127e-03, -7.66218466e-04, -10.885600456218128, 2.6666964328610647, -5.7639261348379005, 0.4011494814263696
