x, y, z, e_kjmol, dipole(x), dipole(y), dipole(z)
0.00000000e-00, 0.00000000e-00, 0.00000000e-00, 0.0, 0.18672876242668984, -3.002605680366724, -4.971399243261175
1.94469038e-03, 0.00000000e+00, 0.00000000e+00, -1.8379816247654617, -1.958639344986529, -2.809355114444594, -4.965417670294146
1.77656306e-03, 7.90976837e-04, 0.00000000e+00, -4.068455608259569, -1.6526698484908238, -3.4412150789458007, -4.917109801869507
1.30125185e-03, 1.44518659e-03, 0.00000000e+00, -5.929983415412835, -1.069168084529713, -4.098430596051199, -4.7849752139588055
6.00942377e-04, 1.84951046e-03, 0.00000000e+00, -7.248959908144457, -0.25380493745518967, -4.514708724642576, -4.752849665625399
-2.03275497e-04, 1.93403716e-03, 0.00000000e+00, -7.837324593139442, 0.6959450181747648, -4.694318423141449, -4.7284752153663
-9.72345191e-04, 1.68415127e-03, 0.00000000e+00, -7.532065388658225, 1.5588447698931263, -4.575611055828709, -4.754537714308291
-1.57328757e-03, 1.14306033e-03, 0.00000000e+00, -6.214507044933043, 2.1626171764435957, -4.176519127561626, -4.8329396303835805
-1.90219423e-03, 4.04323865e-04, 0.00000000e+00, -4.005376380688858, 2.5132865114741936, -3.5255019274097927, -4.951495833308658
-1.90219423e-03, -4.04323865e-04, 0.00000000e+00, -1.3859635375291646, 2.381017795104329, -2.729380882161532, -5.1817558395149845
-1.57328757e-03, -1.14306033e-03, 0.00000000e+00, 1.147928745488798, 1.8699963596213907, -1.8788694363908431, -5.444329529069492
-9.72345191e-04, -1.68415127e-03, 0.00000000e+00, 3.012405809836764, 1.0691164872746612, -1.4190862912228592, -5.453872482748085
-2.03275497e-04, -1.93403716e-03, 0.00000000e+00, 3.8828259876305538, 0.2277013162804364, -1.0779860312292282, -5.490530683325477
6.00942377e-04, -1.84951046e-03, 0.00000000e+00, 3.6015641957433218, -0.6251858363945261, -0.8901617779564048, -5.600339315481786
1.30125185e-03, -1.44518659e-03, 0.00000000e+00, 2.49152312010699, -1.2885355855382885, -1.0736728541486416, -5.617847172764411
1.77656306e-03, -7.90976837e-04, 0.00000000e+00, 0.8961817077444039, -1.6780814010324583, -1.5182941746144831, -5.574012955490713
1.19727095e-03, 0.00000000e+00, 1.53243693e-03, -9.52183783638543, -1.0143404637888467, -2.2006637441279113, -6.677301630576021
1.09376144e-03, 7.90976837e-04, 1.39995080e-03, -10.984294519996865, -0.9577788345175969, -3.383234122828589, -6.055623403979869
8.01130636e-04, 1.44518659e-03, 1.02540045e-03, -11.016766580872286, -0.48538188691610656, -3.954315314962269, -5.703896764187125
3.69977070e-04, 1.84951046e-03, 4.73549055e-04, -9.540860082371182, 0.060022083637969514, -4.455299846217793, -5.1586364042349295
-1.25148892e-04, 1.93403716e-03, -1.60183278e-04, -6.879701513725877, 0.6220159711616348, -4.625185581252739, -4.652941674324328
-5.98635475e-04, 1.68415127e-03, -7.66218466e-04, -3.355502440822306, 1.145900424423584, -4.527246442496568, -4.175257213089662
-9.68612545e-04, 1.14306033e-03, -1.23976752e-03, 0.5397774498758281, 1.509998410042226, -4.151268705771772, -3.8380378976115086
-1.17110771e-03, 4.04323865e-04, -1.49894951e-03, 4.184408922671764, 1.6374965578648362, -3.58216861489351, -3.690163007088015
-1.17110771e-03, -4.04323865e-04, -1.49894951e-03, 6.914923092936533, 1.5220160797073192, -2.8941888090110868, -3.77214355392789
-9.68612545e-04, -1.14306033e-03, -1.23976752e-03, 8.07122105829626, 1.2470916621952102, -2.1090265027356554, -4.127507738566839
-5.98635475e-04, -1.68415127e-03, -7.66218466e-04, 7.307653455081095, 0.7338896465212484, -1.6237769889465068, -4.577704967745514
-1.25148892e-04, -1.93403716e-03, -1.60183278e-04, 4.680630325453421, 0.1530599998311187, -0.9487472600134164, -5.44170300027866
3.69977070e-04, -1.84951046e-03, 4.73549055e-04, 1.0854700582500527, -0.45979870004259765, -0.9142126170519153, -6.003297392596916
8.01130636e-04, -1.44518659e-03, 1.02540045e-03, -3.162658562153979, -0.8477015877592503, -1.140168792475398, -6.397394989117009
1.09376144e-03, -7.90976837e-04, 1.39995080e-03, -6.919090566263094, -1.0583863954816002, -1.6215356665906473, -6.6327127233024745
-4.70463183e-04, 5.76151232e-20, 1.88692477e-03, -11.740436962982017, 0.7903035172987375, -2.5145516999338473, -6.852398798289691
-4.29789504e-04, 7.90976837e-04, 1.72379155e-03, -13.038232864402858, 0.8325245467233866, -3.4863654293045885, -6.364918922418767
-3.14801315e-04, 1.44518659e-03, 1.26259911e-03, -12.600347940752158, 0.7289149011643025, -4.1813857487367825, -5.843458130834774
-1.45381119e-04, 1.84951046e-03, 5.83091820e-04, -10.474223355985487, 0.6219903247795178, -4.570877604696501, -5.233751750251322
4.91767936e-05, 1.93403716e-03, -1.97237346e-04, -6.818089704852355, 0.4122274262744948, -4.719219138118493, -4.555795080080703
2.35231592e-04, 1.68415127e-03, -9.43462383e-04, -2.265858454810541, 0.16018449169812304, -4.542087157927858, -3.977106702535409
3.80612711e-04, 1.14306033e-03, -1.52655420e-03, 2.4255268752809798, -0.06425474750335879, -4.102662490360473, -3.565508217544006
4.60182434e-04, 4.04323865e-04, -1.84569093e-03, 6.446225611623049, -0.21931953036091817, -3.5072186553980997, -3.342362544390923
4.60182434e-04, -4.04323865e-04, -1.84569093e-03, 9.083816518317917, -0.3116319129671313, -2.857164716530778, -3.3722259365741034
3.80612711e-04, -1.14306033e-03, -1.52655420e-03, 9.874792399844182, -0.34636042724116783, -2.1904421955711757, -3.7808083652631557
2.35231592e-04, -1.68415127e-03, -9.43462383e-04, 8.554913790554679, -0.21838664804209884, -1.66577827364163, -4.3342354192074
4.91767936e-05, -1.93403716e-03, -1.97237346e-04, 5.185928558839805, -0.05363445507864806, -1.0951105357945021, -5.346124565163804
-1.45381119e-04, -1.84951046e-03, 5.83091820e-04, 0.4641329533675389, 0.1342337116994177, -1.0661824384469083, -6.005795847512576
-3.14801315e-04, -1.44518659e-03, 1.26259911e-03, -4.482244627692353, 0.3374868378932446, -1.3351576952552937, -6.532167839187033
-4.29789504e-04, -7.90976837e-04, 1.72379155e-03, -8.802519803113, 0.5675544626278312, -1.8339667580100212, -6.838990291468775
-1.77656306e-03, 2.17566227e-19, 7.90976837e-04, -6.610353833068189, 2.3336968649403977, -2.9161659375106215, -5.858156327303846
-1.62297112e-03, 7.90976837e-04, 7.22593297e-04, -8.734637241256337, 2.269381236580789, -3.7604826963428994, -5.527430911748313
-1.18875272e-03, 1.44518659e-03, 5.29266811e-04, -9.547461353534686, 1.7489203569945535, -4.36000940387346, -5.241888577968396
-5.48988178e-04, 1.84951046e-03, 2.44425285e-04, -9.01116909208929, 1.0857891867937774, -4.671632031188313, -4.921803158393614
1.85701407e-04, 1.93403716e-03, -8.26795933e-05, -7.281845428363454, 0.2483485400543786, -4.6790881984331465, -4.669523456514263
8.88281532e-04, 1.68415127e-03, -3.95488419e-04, -4.7658891341321805, -0.5987237469138406, -4.392347962791537, -4.462870145564491
1.43726971e-03, 1.14306033e-03, -6.39913704e-04, -1.8749499142966215, -1.2628390069470912, -3.8977102015029446, -4.302680097424426
1.73774090e-03, 4.04323865e-04, -7.73692096e-04, 0.9842171682199705, -1.634591561879608, -3.266783485343086, -4.233383850329317
1.73774090e-03, -4.04323865e-04, -7.73692096e-04, 3.397193397930323, -1.7501230260657321, -2.554183809520955, -4.379407891007684
1.43726971e-03, -1.14306033e-03, -6.39913704e-04, 5.124512064087185, -1.4889384528971226, -1.9670340657385759, -4.522347289393079
8.88281532e-04, -1.68415127e-03, -3.95488419e-04, 5.496982744081379, -0.9620680189277392, -1.4981967888885244, -4.842218738909178
1.85701407e-04, -1.93403716e-03, -8.26795933e-05, 4.53438336262343, -0.19294031747933715, -1.0691699002978134, -5.441346043936554
-5.48988178e-04, -1.84951046e-03, 2.44425285e-04, 2.4114187342725018, 0.5723828359900252, -1.229905631814737, -5.6726523337314605
-1.18875272e-03, -1.44518659e-03, 5.29266811e-04, -0.5314132081342677, 1.3087480703157135, -1.659945962283962, -5.845513428945871
-1.62297112e-03, -7.90976837e-04, 7.22593297e-04, -3.793277013451302, 1.908747488659153, -2.230670878388684, -5.9248927128979885
-1.71705969e-03, 2.10279165e-19, -9.12976832e-04, 2.1410913536957423, 2.194554377352817, -3.396598010028306, -4.124778319935856
-1.56861208e-03, 7.90976837e-04, -8.34045838e-04, -0.9489539587383433, 2.11110488666773, -4.05472316934144, -4.104266538929185
-1.14893719e-03, 1.44518659e-03, -6.10900741e-04, -4.000699645145801, 1.7227799371114174, -4.530760900757856, -4.222323382607368
-5.30600625e-04, 1.84951046e-03, -2.82125357e-04, -6.543756722236822, 1.0611114224566698, -4.768997036900998, -4.457929161756131
1.79481611e-04, 1.93403716e-03, 9.54320653e-05, -8.289761444391047, 0.2382531831637156, -4.724453123619131, -4.757723424438942
8.58529845e-04, 1.68415127e-03, 4.56488416e-04, -9.078069831800008, -0.5406295884246278, -4.406319915051259, -5.074558539641584
1.38913047e-03, 1.14306033e-03, 7.38613773e-04, -8.848896255695763, -1.2183803366291412, -3.8116980830205467, -5.416614124808052
1.67953782e-03, 4.04323865e-04, 8.93026098e-04, -7.463300019224903, -1.6828406000553109, -3.200557682692892, -5.591150877349289
1.67953782e-03, -4.04323865e-04, 8.93026098e-04, -5.155593830556995, -1.7577224742523918, -2.4605694856721705, -5.748211595690918
1.38913047e-03, -1.14306033e-03, 7.38613773e-04, -2.1746368578180864, -1.4793238624574656, -1.7723472821395048, -5.801953458831411
8.58529845e-04, -1.68415127e-03, 4.56488416e-04, 0.8561717465449874, -0.9482415608428552, -1.1082701587414778, -5.924069146871248
1.79481611e-04, -1.93403716e-03, 9.54320653e-05, 3.7156378732145185, -0.26200686931421363, -1.0657609601960887, -5.597081630577712
-5.30600625e-04, -1.84951046e-03, -2.82125357e-04, 5.375575498229637, 0.604931738636052, -1.3596290812355833, -5.131475813041363
-1.14893719e-03, -1.44518659e-03, -6.10900741e-04, 5.81163332781432, 1.403718004802001, -1.7187413240076628, -4.88732633812817
-1.56861208e-03, -7.90976837e-04, -8.34045838e-04, 4.5481157011297455, 1.942247445097829, -2.5917287974253744, -4.358780082862521
-3.37691941e-04, 4.13553354e-20, -1.91514616e-03, 7.892496976467555, 0.6071982574791845, -3.3130506432748486, -3.272451932505001
-3.08496939e-04, 7.90976837e-04, -1.74957308e-03, 4.38290916576284, 0.6561280903071571, -3.937530140829478, -3.3679517803000927
-2.25960013e-04, 1.44518659e-03, -1.28148291e-03, -0.10558812374938498, 0.6374904771992129, -4.439366723864197, -3.69787664961105
-1.04352549e-04, 1.84951046e-03, -5.91812712e-04, -4.774319336237113, 0.537604601629867, -4.720223994551058, -4.2062444621410595
3.52984196e-05, 1.93403716e-03, 2.00187286e-04, -8.85455744005094, 0.40066398165808254, -4.727100758022797, -4.836839431023705
1.68845970e-04, 1.68415127e-03, 9.57573082e-04, -11.730607248664114, 0.20994040810291378, -4.384758071253374, -5.5446971750533995
2.73198519e-04, 1.14306033e-03, 1.54938579e-03, -12.841164744182265, 0.00592092003176802, -3.8651397685162205, -6.071182761209825
3.30312562e-04, 4.04323865e-04, 1.87329563e-03, -12.398309306704277, -0.045761434213262654, -2.7619605467577517, -6.827256870263951
3.30312562e-04, -4.04323865e-04, 1.87329563e-03, -10.38077276828733, -0.2165351359741047, -2.117389478510791, -6.921722485103288
2.73198519e-04, -1.14306033e-03, 1.54938579e-03, -6.681077004849044, -0.2710694644171248, -1.5335496038007725, -6.733304237434247
1.68845970e-04, -1.68415127e-03, 9.57573082e-04, -1.9170594736411886, -0.24025835168751555, -1.150068958240228, -6.319167383247575
3.52984196e-05, -1.93403716e-03, 2.00187286e-04, 3.089758598687922, -0.07519998553983123, -1.1152911627765087, -5.6379610026614415
-1.04352549e-04, -1.84951046e-03, -5.91812712e-04, 7.294985106808326, 0.06386227653728649, -1.5822014992430142, -4.679844975533562
-2.25960013e-04, -1.44518659e-03, -1.28148291e-03, 9.647922036868067, 0.3098913614137495, -2.0456953662915494, -3.9497826952751285
-3.08496939e-04, -7.90976837e-04, -1.74957308e-03, 9.750969823409605, 0.4537788764425868, -2.715923099552367, -3.422573062718639
1.30125185e-03, 0.00000000e+00, -1.44518659e-03, 5.55607303043746, -1.2081765116985326, -3.1453588481293444, -3.640804687304196
1.18875272e-03, 7.90976837e-04, -1.32024365e-03, 2.392224073919124, -1.037403596857635, -3.7845749282601733, -3.6957562616110655
8.70707442e-04, 1.44518659e-03, -9.67018582e-04, -1.4670151039615575, -0.6369892808437447, -4.342784115805509, -3.9444970402208184
4.02108937e-04, 1.84951046e-03, -4.46587218e-04, -5.415243551069011, -0.0688072300877357, -4.69816007895007, -4.322481866484001
-1.36017857e-04, 1.93403716e-03, 1.51063134e-04, -8.802825528549533, 0.5828034539926529, -4.79854303661651, -4.764501400175347
-6.50625927e-04, 1.68415127e-03, 7.22593297e-04, -11.036842477578375, 1.1271446568666936, -4.576902307573485, -5.312240662736943
-1.05273486e-03, 1.14306033e-03, 1.16918051e-03, -11.595853626036615, 1.5610135269070469, -4.094283159849892, -5.743203580686411
-1.27281638e-03, 4.04323865e-04, 1.41360580e-03, -10.678689465365437, 1.6714584876140073, -3.4209281600416626, -6.119360474448069
-1.27281638e-03, -4.04323865e-04, 1.41360580e-03, -8.298410940885105, 1.5578932568344512, -2.5867985410481023, -6.379282681292353
-1.05273486e-03, -1.14306033e-03, 1.16918051e-03, -4.919341044066869, 1.2336078668609027, -1.804694528532428, -6.33437897037161
-6.50625927e-04, -1.68415127e-03, 7.22593297e-04, -0.8203584403363493, 0.7069775810834338, -1.2887069143960221, -6.061708095270187
-1.36017857e-04, -1.93403716e-03, 1.51063134e-04, 3.1781875982289876, 0.1428437749920767, -1.0660169926204424, -5.623655626122483
4.02108937e-04, -1.84951046e-03, -4.46587218e-04, 6.299839597861592, -0.4121276310459986, -1.1824686206887414, -5.084244701903489
