x, y, z, e_kjmol, dipole(x), dipole(y), dipole(z)
0.00000000e-00, 0.00000000e-00, 0.00000000e-00, 0.0, -4.2058653523652625, -1.1621409939993967, 1.1703132879223472
1.94469038e-03, 0.00000000e+00, 0.00000000e+00, -10.217865976162841, -5.9866004665296275, -1.0008999477435518, 1.1537225262144304
1.77656306e-03, 7.90976837e-04, 0.00000000e+00, -10.21940810082782, -5.778815142440705, -1.5198691476128727, 1.1654359571881523
1.30125185e-03, 1.44518659e-03, 0.00000000e+00, -8.687502504475049, -5.287605939724903, -1.9790333993828504, 1.1813289346900968
6.00942377e-04, 1.84951046e-03, 0.00000000e+00, -6.01073235527781, -4.612083958210093, -2.298134398679388, 1.1910366585789967
-2.03275497e-04, 1.93403716e-03, 0.00000000e+00, -2.7168308722128813, -3.862162186282682, -2.4227715652986923, 1.2030081262773586
-9.72345191e-04, 1.68415127e-03, 0.00000000e+00, 0.672927307743862, -3.173406385485942, -2.3296675879253166, 1.2182257977825148
-1.57328757e-03, 1.14306033e-03, 0.00000000e+00, 3.696026893436283, -2.6676457172853176, -2.0349380884589743, 1.2398546091493228
-1.90219423e-03, 4.04323865e-04, 0.00000000e+00, 5.9444724997270555, -2.4212620332405153, -1.5820042084231876, 1.262112403741754
-1.90219423e-03, -4.04323865e-04, 0.00000000e+00, 7.054500835733961, -2.503720609740973, -1.0662248401914094, 1.2616675706464808
-1.57328757e-03, -1.14306033e-03, 0.00000000e+00, 6.7610411261129, -2.867804449516928, -0.5627664705819243, 1.2530323535928163
-9.72345191e-04, -1.68415127e-03, 0.00000000e+00, 4.9911611596978105, -3.4544076534076993, -0.1561132004286162, 1.2243791119836183
-2.03275497e-04, -1.93403716e-03, 0.00000000e+00, 1.9624645650745265, -4.1794588436718225, 0.06738534556463527, 1.1753801525814394
6.00942377e-04, -1.84951046e-03, 0.00000000e+00, -1.804652338549488, -4.901101548349839, 0.0803069578119471, 1.1534361706739826
1.30125185e-03, -1.44518659e-03, 0.00000000e+00, -5.575429619387705, -5.514564615623802, -0.1262845247113234, 1.1401450320623132
1.77656306e-03, -7.90976837e-04, 0.00000000e+00, -8.57816531890387, -5.902424941026389, -0.5067018493879387, 1.1424974501210805
1.19727095e-03, 0.00000000e+00, 1.53243693e-03, -4.651501147100305, -5.322084438277572, -1.0248965225583513, 0.37420603382556616
1.09376144e-03, 7.90976837e-04, 1.39995080e-03, -5.1943976979874265, -5.1648389496453975, -1.5419560271661783, 0.4504930041181977
8.01130636e-04, 1.44518659e-03, 1.02540045e-03, -5.095410185750154, -4.845042813047265, -1.9944651477526472, 0.665208153922097
3.69977070e-04, 1.84951046e-03, 4.73549055e-04, -4.405897723040198, -4.401075143293489, -2.308959778257529, 0.9557567963576266
-1.25148892e-04, 1.93403716e-03, -1.60183278e-04, -3.234528911283064, -3.930303502691012, -2.4167477825883945, 1.2913454728797482
-5.98635475e-04, 1.68415127e-03, -7.66218466e-04, -1.7413356305082175, -3.495734774094119, -2.295926855164496, 1.6085045243844216
-9.68612545e-04, 1.14306033e-03, -1.23976752e-03, -0.15369901116707751, -3.1533034371526734, -1.9632255495202804, 1.958431434928677
-1.17110771e-03, 4.04323865e-04, -1.49894951e-03, 1.2825698118889477, -3.0382793254110445, -1.5036218241991692, 2.131697937242215
-1.17110771e-03, -4.04323865e-04, -1.49894951e-03, 2.3262341781631335, -3.119556704597307, -0.9897969703368674, 2.135337074000368
-9.68612545e-04, -1.14306033e-03, -1.23976752e-03, 2.764058037496511, -3.375194664476682, -0.4957651560528901, 1.9903471996413933
-5.98635475e-04, -1.68415127e-03, -7.66218466e-04, 2.459775153489545, -3.762649505720031, -0.11630922530322843, 1.7038702664400218
