x, y, z, e_kjmol, dipole(x), dipole(y), dipole(z)
0.00000000e-00, 0.00000000e-00, 0.00000000e-00, 0.0, 1.0336947358818314, -3.8887700572576316, -1.0313160609097127
1.94469038e-03, 0.00000000e+00, 0.00000000e+00, 0.6014024795362616, -0.44309796325513096, -3.720682971449838, -0.9858680453408388
1.77656306e-03, 7.90976837e-04, 0.00000000e+00, -2.561178533283794, -0.2459973182802497, -4.175560571039646, -1.0029288329911852
1.30125185e-03, 1.44518659e-03, 0.00000000e+00, -5.5044030939304776, 0.17695977094355858, -4.585652866248583, -1.0357441918601518
6.00942377e-04, 1.84951046e-03, 0.00000000e+00, -7.818883734638462, 0.7502886946109044, -4.880735069921916, -1.0703592025270632
-2.03275497e-04, 1.93403716e-03, 0.00000000e+00, -9.104383503993915, 1.3971042321777398, -5.003466042851079, -1.071177904372839
-9.72345191e-04, 1.68415127e-03, 0.00000000e+00, -9.17793618684044, 1.9411964299345146, -4.944920579178414, -1.1187688027168827
-1.57328757e-03, 1.14306033e-03, 0.00000000e+00, -7.8221219689895065, 2.34705149794848, -4.695357990162078, -1.1215736192314436
-1.90219423e-03, 4.04323865e-04, 0.00000000e+00, -5.222948705924864, 2.5294449785306927, -4.307402564251521, -1.1159305556069092
-1.90219423e-03, -4.04323865e-04, 0.00000000e+00, -1.8248545737197333, 2.4490139804162396, -3.84098787286186, -1.0925261891579556
-1.57328757e-03, -1.14306033e-03, 0.00000000e+00, 1.707957437260518, 2.126662248104588, -3.3827589333846393, -1.056580924657254
-9.72345191e-04, -1.68415127e-03, 0.00000000e+00, 4.663428550156141, 1.620311213100191, -3.022739638748032, -1.01671248765694
-2.03275497e-04, -1.93403716e-03, 0.00000000e+00, 6.468290298472368, 1.0206661167057176, -2.814460279005113, -0.9848712194030179
6.00942377e-04, -1.84951046e-03, 0.00000000e+00, 6.82520350276053, 0.42239201652950153, -2.7939304328641086, -0.9654669998984612
1.30125185e-03, -1.44518659e-03, 0.00000000e+00, 5.752139013040164, -0.06945450462671424, -2.963714750785546, -0.9583614162841104
1.77656306e-03, -7.90976837e-04, 0.00000000e+00, 3.531772735586003, -0.37717253030346, -3.288235889724197, -0.9642318283221513
1.19727095e-03, 0.00000000e+00, 1.53243693e-03, -1.4067487922990267, 0.17217674047096312, -3.8232439804933342, -1.6703020693349848
1.09376144e-03, 7.90976837e-04, 1.39995080e-03, -4.510197131833081, 0.3141462437147315, -4.27095822602199, -1.6292652399846697
8.01130636e-04, 1.44518659e-03, 1.02540045e-03, -7.055467977800845, 0.5835413697897438, -4.656409326361238, -1.488114742479397
3.69977070e-04, 1.84951046e-03, 4.73549055e-04, -8.600141641718267, 0.9339654631740549, -4.9124882477342515, -1.2763517287483566
